seg,rgn,greenland,island,segID,rgnID
VietNam2150,VNM,0,0,2150,141
VietNam2151,VNM,0,0,2151,141
VietNam2152,VNM,0,0,2152,141
VietNam2153,VNM,0,0,2153,141
VietNam2154,VNM,0,0,2154,141
VietNam2146,VNM,0,0,2146,141
VietNam10263,VNM,0,0,10263,141
VietNam10264,VNM,0,0,10264,141
VietNam10265,VNM,0,0,10265,141
VietNam10266,VNM,0,0,10266,141
VietNam10267,VNM,0,0,10267,141
VietNam10268,VNM,0,0,10268,141
VietNam10269,VNM,0,0,10269,141
VietNam2145,VNM,0,0,2145,141
VietNam2147,VNM,0,0,2147,141
VietNam2148,VNM,0,0,2148,141
VietNam2155,VNM,0,0,2155,141
VietNam2156,VNM,0,0,2156,141
VietNam2157,VNM,0,0,2157,141
VietNam2142,VNM,0,0,2142,141
VietNam2143,VNM,0,0,2143,141
VietNam2144,VNM,0,0,2144,141
VietNam10226,VNM,0,0,10226,141
VietNam2117,VNM,0,0,2117,141
VietNam2118,VNM,0,0,2118,141
VietNam2119,VNM,0,0,2119,141
VietNam2120,VNM,0,0,2120,141
VietNam2121,VNM,0,0,2121,141
VietNam2140,VNM,0,0,2140,141
VietNam2141,VNM,0,0,2141,141
VietNam2131,VNM,0,0,2131,141
VietNam2132,VNM,0,0,2132,141
VietNam2133,VNM,0,0,2133,141
VietNam2130,VNM,0,0,2130,141
VietNam2134,VNM,0,0,2134,141
VietNam2139,VNM,0,0,2139,141
VietNam2135,VNM,0,0,2135,141
VietNam2136,VNM,0,0,2136,141
VietNam2137,VNM,0,0,2137,141
VietNam2138,VNM,0,0,2138,141
VietNam2129,VNM,0,0,2129,141
VietNam2122,VNM,0,0,2122,141
VietNam2123,VNM,0,0,2123,141
VietNam2124,VNM,0,0,2124,141
VietNam2125,VNM,0,0,2125,141
VietNam2126,VNM,0,0,2126,141
VietNam2127,VNM,0,0,2127,141
VietNam2128,VNM,0,0,2128,141
VietNam2218,VNM,0,0,2218,141
VietNam2219,VNM,0,0,2219,141
VietNam2220,VNM,0,0,2220,141
VietNam2221,VNM,0,0,2221,141
VietNam2211,VNM,0,0,2211,141
VietNam2214,VNM,0,0,2214,141
VietNam2215,VNM,0,0,2215,141
VietNam2216,VNM,0,0,2216,141
VietNam2217,VNM,0,0,2217,141
VietNam2206,VNM,0,0,2206,141
VietNam2207,VNM,0,0,2207,141
VietNam2208,VNM,0,0,2208,141
VietNam2209,VNM,0,0,2209,141
VietNam2210,VNM,0,0,2210,141
VietNam2212,VNM,0,0,2212,141
VietNam2213,VNM,0,0,2213,141
VietNam2184,VNM,0,0,2184,141
VietNam2185,VNM,0,0,2185,141
VietNam2186,VNM,0,0,2186,141
VietNam2187,VNM,0,0,2187,141
VietNam2189,VNM,0,0,2189,141
VietNam2190,VNM,0,0,2190,141
VietNam2191,VNM,0,0,2191,141
VietNam2249,VNM,0,0,2249,141
VietNam2250,VNM,0,0,2250,141
VietNam2251,VNM,0,0,2251,141
VietNam2252,VNM,0,0,2252,141
VietNam2253,VNM,0,0,2253,141
VietNam2254,VNM,0,0,2254,141
VietNam2255,VNM,0,0,2255,141
VietNam2256,VNM,0,0,2256,141
VietNam2257,VNM,0,0,2257,141
VietNam2258,VNM,0,0,2258,141
VietNam2259,VNM,0,0,2259,141
VietNam2260,VNM,0,0,2260,141
VietNam2261,VNM,0,0,2261,141
VietNam2262,VNM,0,0,2262,141
VietNam10234,VNM,0,0,10234,141
VietNam2198,VNM,0,0,2198,141
VietNam2200,VNM,0,0,2200,141
VietNam2201,VNM,0,0,2201,141
VietNam2202,VNM,0,0,2202,141
VietNam2203,VNM,0,0,2203,141
VietNam2204,VNM,0,0,2204,141
VietNam2205,VNM,0,0,2205,141
Australia11675,AUS,0,0,11675,6
Benin1137,BEN,0,0,1137,8
Benin1138,BEN,0,0,1138,8
Benin1139,BEN,0,0,1139,8
Benin1133,BEN,0,0,1133,8
Benin1134,BEN,0,0,1134,8
Benin1135,BEN,0,0,1135,8
Benin1136,BEN,0,0,1136,8
Cameroon1187,CMR,0,0,1187,22
Cameroon1188,CMR,0,0,1188,22
Cameroon1189,CMR,0,0,1189,22
Cameroon1190,CMR,0,0,1190,22
Cameroon1191,CMR,0,0,1191,22
Cameroon1192,CMR,0,0,1192,22
Cameroon1193,CMR,0,0,1193,22
Cameroon1194,CMR,0,0,1194,22
Cameroon1195,CMR,0,0,1195,22
Cameroon1196,CMR,0,0,1196,22
Cameroon1197,CMR,0,0,1197,22
Comoros9409,COM,0,1,9409,26
Comoros9417,COM,0,1,9417,26
Comoros9418,COM,0,1,9418,26
Congo1205,COG,0,0,1205,24
CotedIvoire1077,CIV,0,0,1077,21
CotedIvoire1078,CIV,0,0,1078,21
CotedIvoire1104,CIV,0,0,1104,21
CotedIvoire1105,CIV,0,0,1105,21
CotedIvoire1107,CIV,0,0,1107,21
CotedIvoire1080,CIV,0,0,1080,21
CotedIvoire1081,CIV,0,0,1081,21
CotedIvoire1082,CIV,0,0,1082,21
CotedIvoire1083,CIV,0,0,1083,21
CotedIvoire1084,CIV,0,0,1084,21
CotedIvoire1085,CIV,0,0,1085,21
CotedIvoire1086,CIV,0,0,1086,21
CotedIvoire1087,CIV,0,0,1087,21
CotedIvoire1089,CIV,0,0,1089,21
CotedIvoire1090,CIV,0,0,1090,21
CotedIvoire1091,CIV,0,0,1091,21
CotedIvoire1079,CIV,0,0,1079,21
CotedIvoire1088,CIV,0,0,1088,21
CotedIvoire1092,CIV,0,0,1092,21
CotedIvoire1093,CIV,0,0,1093,21
CotedIvoire1094,CIV,0,0,1094,21
CotedIvoire1095,CIV,0,0,1095,21
CotedIvoire1096,CIV,0,0,1096,21
CotedIvoire1097,CIV,0,0,1097,21
CotedIvoire1098,CIV,0,0,1098,21
CotedIvoire1099,CIV,0,0,1099,21
CotedIvoire1100,CIV,0,0,1100,21
CotedIvoire1101,CIV,0,0,1101,21
CotedIvoire1102,CIV,0,0,1102,21
CotedIvoire1103,CIV,0,0,1103,21
EquatorialGuinea9213,GNQ,0,0,9213,51
EquatorialGuinea9214,GNQ,0,0,9214,51
EquatorialGuinea9215,GNQ,0,0,9215,51
EquatorialGuinea1198,GNQ,0,0,1198,51
EquatorialGuinea1199,GNQ,0,0,1199,51
France9426,FRA,0,0,9426,43
France9427,FRA,0,0,9427,43
France9428,FRA,0,0,9428,43
France9429,FRA,0,0,9429,43
FrenchPolynesia5539,PYF,0,1,5539,110
FrenchPolynesia5549,PYF,0,1,5549,110
FrenchPolynesia5551,PYF,0,1,5551,110
FrenchPolynesia5552,PYF,0,1,5552,110
FrenchPolynesia5567,PYF,0,1,5567,110
FrenchPolynesia5630,PYF,0,1,5630,110
FrenchPolynesia5633,PYF,0,1,5633,110
FrenchPolynesia5634,PYF,0,1,5634,110
FrenchPolynesia5635,PYF,0,1,5635,110
FrenchPolynesia5636,PYF,0,1,5636,110
FrenchPolynesia5637,PYF,0,1,5637,110
FrenchPolynesia5638,PYF,0,1,5638,110
FrenchPolynesia5639,PYF,0,1,5639,110
FrenchPolynesia5640,PYF,0,1,5640,110
FrenchPolynesia5641,PYF,0,1,5641,110
FrenchPolynesia5642,PYF,0,1,5642,110
FrenchPolynesia5607,PYF,0,1,5607,110
FrenchPolynesia5608,PYF,0,1,5608,110
FrenchPolynesia5609,PYF,0,1,5609,110
FrenchPolynesia5610,PYF,0,1,5610,110
FrenchPolynesia5611,PYF,0,1,5611,110
FrenchPolynesia5612,PYF,0,1,5612,110
FrenchPolynesia5620,PYF,0,1,5620,110
FrenchPolynesia5621,PYF,0,1,5621,110
FrenchPolynesia5622,PYF,0,1,5622,110
FrenchPolynesia5623,PYF,0,1,5623,110
FrenchPolynesia5624,PYF,0,1,5624,110
FrenchPolynesia5655,PYF,0,1,5655,110
FrenchPolynesia5661,PYF,0,1,5661,110
FrenchPolynesia5664,PYF,0,1,5664,110
FrenchPolynesia5667,PYF,0,1,5667,110
FrenchPolynesia5668,PYF,0,1,5668,110
FrenchPolynesia5670,PYF,0,1,5670,110
FrenchPolynesia5731,PYF,0,1,5731,110
FrenchPolynesia5732,PYF,0,1,5732,110
FrenchPolynesia5733,PYF,0,1,5733,110
FrenchPolynesia5734,PYF,0,1,5734,110
FrenchPolynesia5735,PYF,0,1,5735,110
FrenchPolynesia5736,PYF,0,1,5736,110
FrenchPolynesia5740,PYF,0,1,5740,110
FrenchPolynesia5741,PYF,0,1,5741,110
FrenchPolynesia5742,PYF,0,1,5742,110
FrenchPolynesia5743,PYF,0,1,5743,110
FrenchPolynesia5744,PYF,0,1,5744,110
FrenchPolynesia5745,PYF,0,1,5745,110
FrenchPolynesia5749,PYF,0,1,5749,110
FrenchPolynesia5750,PYF,0,1,5750,110
FrenchPolynesia5751,PYF,0,1,5751,110
FrenchPolynesia5752,PYF,0,1,5752,110
FrenchPolynesia5753,PYF,0,1,5753,110
FrenchPolynesia5754,PYF,0,1,5754,110
FrenchPolynesia5760,PYF,0,1,5760,110
FrenchPolynesia5769,PYF,0,1,5769,110
FrenchPolynesia5770,PYF,0,1,5770,110
FrenchPolynesia5771,PYF,0,1,5771,110
FrenchPolynesia5772,PYF,0,1,5772,110
FrenchPolynesia5773,PYF,0,1,5773,110
FrenchPolynesia5774,PYF,0,1,5774,110
FrenchPolynesia5775,PYF,0,1,5775,110
FrenchPolynesia5776,PYF,0,1,5776,110
FrenchPolynesia5777,PYF,0,1,5777,110
FrenchPolynesia5778,PYF,0,1,5778,110
FrenchPolynesia5780,PYF,0,1,5780,110
FrenchPolynesia5781,PYF,0,1,5781,110
FrenchPolynesia5782,PYF,0,1,5782,110
FrenchPolynesia5783,PYF,0,1,5783,110
FrenchPolynesia5784,PYF,0,1,5784,110
FrenchPolynesia5786,PYF,0,1,5786,110
FrenchPolynesia5789,PYF,0,1,5789,110
FrenchPolynesia5797,PYF,0,1,5797,110
FrenchPolynesia5799,PYF,0,1,5799,110
FrenchPolynesia5805,PYF,0,1,5805,110
FrenchPolynesia5809,PYF,0,1,5809,110
FrenchPolynesia5817,PYF,0,1,5817,110
FrenchPolynesia5818,PYF,0,1,5818,110
FrenchPolynesia5819,PYF,0,1,5819,110
FrenchPolynesia5820,PYF,0,1,5820,110
FrenchPolynesia5822,PYF,0,1,5822,110
FrenchPolynesia5823,PYF,0,1,5823,110
FrenchPolynesia5824,PYF,0,1,5824,110
FrenchPolynesia5825,PYF,0,1,5825,110
FrenchPolynesia5826,PYF,0,1,5826,110
FrenchPolynesia5829,PYF,0,1,5829,110
FrenchPolynesia5830,PYF,0,1,5830,110
FrenchPolynesia5831,PYF,0,1,5831,110
FrenchPolynesia5832,PYF,0,1,5832,110
FrenchPolynesia5833,PYF,0,1,5833,110
FrenchPolynesia5834,PYF,0,1,5834,110
FrenchPolynesia5835,PYF,0,1,5835,110
FrenchPolynesia5836,PYF,0,1,5836,110
FrenchPolynesia5837,PYF,0,1,5837,110
FrenchPolynesia5838,PYF,0,1,5838,110
FrenchPolynesia5839,PYF,0,1,5839,110
FrenchPolynesia5840,PYF,0,1,5840,110
FrenchPolynesia5841,PYF,0,1,5841,110
FrenchPolynesia5843,PYF,0,1,5843,110
FrenchPolynesia5846,PYF,0,1,5846,110
FrenchPolynesia5847,PYF,0,1,5847,110
FrenchPolynesia5852,PYF,0,1,5852,110
FrenchPolynesia5853,PYF,0,1,5853,110
FrenchPolynesia5856,PYF,0,1,5856,110
FrenchPolynesia5857,PYF,0,1,5857,110
FrenchPolynesia5858,PYF,0,1,5858,110
FrenchPolynesia5859,PYF,0,1,5859,110
FrenchPolynesia5860,PYF,0,1,5860,110
FrenchPolynesia5861,PYF,0,1,5861,110
FrenchPolynesia5945,PYF,0,1,5945,110
FrenchPolynesia5949,PYF,0,1,5949,110
FrenchPolynesia5961,PYF,0,1,5961,110
FrenchPolynesia5976,PYF,0,1,5976,110
FrenchPolynesia5978,PYF,0,1,5978,110
FrenchPolynesia5982,PYF,0,1,5982,110
FrenchPolynesia5990,PYF,0,1,5990,110
FrenchPolynesia5993,PYF,0,1,5993,110
FrenchPolynesia6004,PYF,0,1,6004,110
FrenchPolynesia6011,PYF,0,1,6011,110
FrenchPolynesia6019,PYF,0,1,6019,110
FrenchPolynesia6022,PYF,0,1,6022,110
FrenchPolynesia6025,PYF,0,1,6025,110
FrenchPolynesia6055,PYF,0,1,6055,110
FrenchPolynesia5940,PYF,0,1,5940,110
FrenchPolynesia5941,PYF,0,1,5941,110
FrenchPolynesia5942,PYF,0,1,5942,110
FrenchPolynesia5953,PYF,0,1,5953,110
FrenchPolynesia5955,PYF,0,1,5955,110
FrenchPolynesia5964,PYF,0,1,5964,110
FrenchPolynesia5973,PYF,0,1,5973,110
FrenchPolynesia5977,PYF,0,1,5977,110
FrenchPolynesia5981,PYF,0,1,5981,110
FrenchPolynesia5984,PYF,0,1,5984,110
FrenchPolynesia5989,PYF,0,1,5989,110
FrenchPolynesia6171,PYF,0,1,6171,110
FrenchPolynesia6233,PYF,0,1,6233,110
FrenchPolynesia6253,PYF,0,1,6253,110
FrenchPolynesia6254,PYF,0,1,6254,110
FrenchPolynesia6255,PYF,0,1,6255,110
FrenchPolynesia6260,PYF,0,1,6260,110
FrenchPolynesia6263,PYF,0,1,6263,110
FrenchPolynesia6264,PYF,0,1,6264,110
FrenchPolynesia5671,PYF,0,1,5671,110
FrenchPolynesia5728,PYF,0,1,5728,110
FrenchPolynesia6664,PYF,0,1,6664,110
FrenchPolynesia6665,PYF,0,1,6665,110
FrenchPolynesia6666,PYF,0,1,6666,110
FrenchPolynesia6667,PYF,0,1,6667,110
FrenchPolynesia6668,PYF,0,1,6668,110
FrenchPolynesia6669,PYF,0,1,6669,110
FrenchPolynesia6671,PYF,0,1,6671,110
FrenchPolynesia6672,PYF,0,1,6672,110
FrenchPolynesia6674,PYF,0,1,6674,110
FrenchPolynesia6675,PYF,0,1,6675,110
FrenchPolynesia6681,PYF,0,1,6681,110
FrenchPolynesia6683,PYF,0,1,6683,110
FrenchPolynesia6684,PYF,0,1,6684,110
FrenchPolynesia5845,PYF,0,1,5845,110
FrenchPolynesia5848,PYF,0,1,5848,110
FrenchPolynesia5849,PYF,0,1,5849,110
FrenchPolynesia5851,PYF,0,1,5851,110
FrenchPolynesia5863,PYF,0,1,5863,110
FrenchPolynesia5864,PYF,0,1,5864,110
FrenchPolynesia5873,PYF,0,1,5873,110
FrenchPolynesia5874,PYF,0,1,5874,110
FrenchPolynesia5875,PYF,0,1,5875,110
FrenchPolynesia5882,PYF,0,1,5882,110
FrenchPolynesia5884,PYF,0,1,5884,110
FrenchPolynesia5892,PYF,0,1,5892,110
FrenchPolynesia5893,PYF,0,1,5893,110
FrenchPolynesia5894,PYF,0,1,5894,110
FrenchPolynesia5895,PYF,0,1,5895,110
FrenchPolynesia5896,PYF,0,1,5896,110
FrenchPolynesia5897,PYF,0,1,5897,110
FrenchPolynesia5898,PYF,0,1,5898,110
FrenchPolynesia5899,PYF,0,1,5899,110
FrenchPolynesia5904,PYF,0,1,5904,110
FrenchPolynesia5906,PYF,0,1,5906,110
FrenchPolynesia5911,PYF,0,1,5911,110
FrenchPolynesia5918,PYF,0,1,5918,110
FrenchPolynesia5921,PYF,0,1,5921,110
FrenchPolynesia5924,PYF,0,1,5924,110
FrenchPolynesia5926,PYF,0,1,5926,110
FrenchPolynesia5929,PYF,0,1,5929,110
FrenchPolynesia5930,PYF,0,1,5930,110
FrenchPolynesia5931,PYF,0,1,5931,110
Gabon1200,GAB,0,0,1200,44
Gabon1201,GAB,0,0,1201,44
Gabon1202,GAB,0,0,1202,44
Gabon1203,GAB,0,0,1203,44
Gabon1204,GAB,0,0,1204,44
Gabon9226,GAB,0,0,9226,44
Gambia988,GMB,0,0,988,49
Gambia989,GMB,0,0,989,49
Gambia992,GMB,0,0,992,49
Gambia990,GMB,0,0,990,49
Gambia993,GMB,0,0,993,49
Gambia994,GMB,0,0,994,49
Gambia995,GMB,0,0,995,49
Gambia996,GMB,0,0,996,49
Gambia997,GMB,0,0,997,49
Gambia991,GMB,0,0,991,49
Gambia998,GMB,0,0,998,49
Gambia999,GMB,0,0,999,49
Ghana1122,GHA,0,0,1122,47
Ghana1123,GHA,0,0,1123,47
Ghana1124,GHA,0,0,1124,47
Ghana1110,GHA,0,0,1110,47
Ghana1111,GHA,0,0,1111,47
Ghana1112,GHA,0,0,1112,47
Ghana1113,GHA,0,0,1113,47
Ghana1114,GHA,0,0,1114,47
Ghana1115,GHA,0,0,1115,47
Ghana1116,GHA,0,0,1116,47
Ghana1117,GHA,0,0,1117,47
Ghana1128,GHA,0,0,1128,47
Ghana1121,GHA,0,0,1121,47
Ghana1125,GHA,0,0,1125,47
Ghana1126,GHA,0,0,1126,47
Ghana1127,GHA,0,0,1127,47
Ghana1118,GHA,0,0,1118,47
Ghana1119,GHA,0,0,1119,47
Ghana1120,GHA,0,0,1120,47
Ghana1106,GHA,0,0,1106,47
Ghana1108,GHA,0,0,1108,47
Ghana1109,GHA,0,0,1109,47
Guinea1031,GIN,0,0,1031,48
Guinea1032,GIN,0,0,1032,48
Guinea1033,GIN,0,0,1033,48
Guinea1034,GIN,0,0,1034,48
Guinea1035,GIN,0,0,1035,48
Guinea1036,GIN,0,0,1036,48
Guinea1041,GIN,0,0,1041,48
Guinea1042,GIN,0,0,1042,48
Guinea1044,GIN,0,0,1044,48
Guinea1043,GIN,0,0,1043,48
Guinea1037,GIN,0,0,1037,48
Guinea1038,GIN,0,0,1038,48
Guinea1039,GIN,0,0,1039,48
Guinea1040,GIN,0,0,1040,48
Guinea-Bissau1016,GNB,0,0,1016,50
Guinea-Bissau1023,GNB,0,0,1023,50
Guinea-Bissau1024,GNB,0,0,1024,50
Guinea-Bissau1025,GNB,0,0,1025,50
Guinea-Bissau1026,GNB,0,0,1026,50
Guinea-Bissau1017,GNB,0,0,1017,50
Guinea-Bissau1018,GNB,0,0,1018,50
Guinea-Bissau1019,GNB,0,0,1019,50
Guinea-Bissau1020,GNB,0,0,1020,50
Guinea-Bissau8803,GNB,0,0,8803,50
Guinea-Bissau1021,GNB,0,0,1021,50
Guinea-Bissau1022,GNB,0,0,1022,50
Guinea-Bissau1027,GNB,0,0,1027,50
Guinea-Bissau1028,GNB,0,0,1028,50
Guinea-Bissau1029,GNB,0,0,1029,50
Guinea-Bissau1030,GNB,0,0,1030,50
Guinea-Bissau8796,GNB,0,0,8796,50
Guinea-Bissau8808,GNB,0,0,8808,50
Guinea-Bissau8811,GNB,0,0,8811,50
Guinea-Bissau8815,GNB,0,0,8815,50
Guinea-Bissau8816,GNB,0,0,8816,50
Liberia1053,LBR,0,0,1053,75
Liberia1054,LBR,0,0,1054,75
Liberia1055,LBR,0,0,1055,75
Liberia1056,LBR,0,0,1056,75
Liberia1057,LBR,0,0,1057,75
Liberia1058,LBR,0,0,1058,75
Liberia1059,LBR,0,0,1059,75
Liberia1060,LBR,0,0,1060,75
Liberia1061,LBR,0,0,1061,75
Liberia1062,LBR,0,0,1062,75
Liberia1063,LBR,0,0,1063,75
Liberia1064,LBR,0,0,1064,75
Liberia1065,LBR,0,0,1065,75
Liberia1066,LBR,0,0,1066,75
Liberia1067,LBR,0,0,1067,75
Liberia1068,LBR,0,0,1068,75
Liberia1069,LBR,0,0,1069,75
Liberia1070,LBR,0,0,1070,75
Liberia1071,LBR,0,0,1071,75
Liberia1072,LBR,0,0,1072,75
Liberia1073,LBR,0,0,1073,75
Liberia1074,LBR,0,0,1074,75
Liberia1075,LBR,0,0,1075,75
Liberia1076,LBR,0,0,1076,75
Mauritania958,MRT,0,0,958,90
Mauritania963,MRT,0,0,963,90
Mauritania964,MRT,0,0,964,90
Mauritania965,MRT,0,0,965,90
Mauritania959,MRT,0,0,959,90
Mauritania960,MRT,0,0,960,90
Mauritania961,MRT,0,0,961,90
Mauritania962,MRT,0,0,962,90
Mauritania8575,MRT,0,0,8575,90
Mauritania966,MRT,0,0,966,90
Mauritania967,MRT,0,0,967,90
Mauritania968,MRT,0,0,968,90
Mauritania969,MRT,0,0,969,90
Nigeria1140,NGA,0,0,1140,95
Nigeria1186,NGA,0,0,1186,95
Nigeria1150,NGA,0,0,1150,95
Nigeria1151,NGA,0,0,1151,95
Nigeria1152,NGA,0,0,1152,95
Nigeria1153,NGA,0,0,1153,95
Nigeria1148,NGA,0,0,1148,95
Nigeria1149,NGA,0,0,1149,95
Nigeria1179,NGA,0,0,1179,95
Nigeria1180,NGA,0,0,1180,95
Nigeria1181,NGA,0,0,1181,95
Nigeria1182,NGA,0,0,1182,95
Nigeria1183,NGA,0,0,1183,95
Nigeria1184,NGA,0,0,1184,95
Nigeria1185,NGA,0,0,1185,95
Nigeria1141,NGA,0,0,1141,95
Nigeria1142,NGA,0,0,1142,95
Nigeria1143,NGA,0,0,1143,95
Nigeria1144,NGA,0,0,1144,95
Nigeria1145,NGA,0,0,1145,95
Nigeria1146,NGA,0,0,1146,95
Nigeria1147,NGA,0,0,1147,95
Nigeria1154,NGA,0,0,1154,95
Nigeria1176,NGA,0,0,1176,95
Nigeria1177,NGA,0,0,1177,95
Nigeria1178,NGA,0,0,1178,95
Nigeria1155,NGA,0,0,1155,95
Nigeria1156,NGA,0,0,1156,95
Nigeria1157,NGA,0,0,1157,95
Nigeria1158,NGA,0,0,1158,95
Nigeria1159,NGA,0,0,1159,95
Nigeria1160,NGA,0,0,1160,95
Nigeria1161,NGA,0,0,1161,95
Nigeria1162,NGA,0,0,1162,95
Nigeria1163,NGA,0,0,1163,95
Nigeria1164,NGA,0,0,1164,95
Nigeria1165,NGA,0,0,1165,95
Nigeria1166,NGA,0,0,1166,95
Nigeria1167,NGA,0,0,1167,95
Nigeria1168,NGA,0,0,1168,95
Nigeria1169,NGA,0,0,1169,95
Nigeria1170,NGA,0,0,1170,95
Nigeria1171,NGA,0,0,1171,95
Nigeria1172,NGA,0,0,1172,95
Nigeria1173,NGA,0,0,1173,95
Nigeria1174,NGA,0,0,1174,95
Nigeria1175,NGA,0,0,1175,95
Nigeria9192,NGA,0,0,9192,95
Nigeria9193,NGA,0,0,9193,95
Nigeria9194,NGA,0,0,9194,95
Nigeria9195,NGA,0,0,9195,95
PapuaNewGuinea11793,PNG,0,0,11793,105
PapuaNewGuinea11809,PNG,0,0,11809,105
Senegal987,SEN,0,0,987,116
Senegal1000,SEN,0,0,1000,116
Senegal1015,SEN,0,0,1015,116
Senegal970,SEN,0,0,970,116
Senegal971,SEN,0,0,971,116
Senegal972,SEN,0,0,972,116
Senegal973,SEN,0,0,973,116
Senegal974,SEN,0,0,974,116
Senegal975,SEN,0,0,975,116
Senegal976,SEN,0,0,976,116
Senegal977,SEN,0,0,977,116
Senegal979,SEN,0,0,979,116
Senegal980,SEN,0,0,980,116
Senegal981,SEN,0,0,981,116
Senegal982,SEN,0,0,982,116
Senegal983,SEN,0,0,983,116
Senegal978,SEN,0,0,978,116
Senegal984,SEN,0,0,984,116
Senegal985,SEN,0,0,985,116
Senegal986,SEN,0,0,986,116
Senegal1004,SEN,0,0,1004,116
Senegal1005,SEN,0,0,1005,116
Senegal1006,SEN,0,0,1006,116
Senegal1014,SEN,0,0,1014,116
Senegal1001,SEN,0,0,1001,116
Senegal1002,SEN,0,0,1002,116
Senegal1003,SEN,0,0,1003,116
Senegal1007,SEN,0,0,1007,116
Senegal1008,SEN,0,0,1008,116
Senegal1009,SEN,0,0,1009,116
Senegal1010,SEN,0,0,1010,116
Senegal1011,SEN,0,0,1011,116
Senegal1012,SEN,0,0,1012,116
Senegal1013,SEN,0,0,1013,116
SierraLeone1045,SLE,0,0,1045,119
SierraLeone1046,SLE,0,0,1046,119
SierraLeone1047,SLE,0,0,1047,119
SierraLeone1048,SLE,0,0,1048,119
SierraLeone1049,SLE,0,0,1049,119
SierraLeone1050,SLE,0,0,1050,119
SierraLeone1052,SLE,0,0,1052,119
SierraLeone1051,SLE,0,0,1051,119
SierraLeone8840,SLE,0,0,8840,119
SolomonIslands3330,SLB,0,1,3330,118
SolomonIslands3331,SLB,0,1,3331,118
SolomonIslands3332,SLB,0,1,3332,118
SolomonIslands3333,SLB,0,1,3333,118
SolomonIslands3334,SLB,0,1,3334,118
SolomonIslands3335,SLB,0,1,3335,118
SolomonIslands3336,SLB,0,1,3336,118
SolomonIslands3337,SLB,0,1,3337,118
SolomonIslands3338,SLB,0,1,3338,118
SolomonIslands3339,SLB,0,1,3339,118
SolomonIslands3340,SLB,0,1,3340,118
SolomonIslands3341,SLB,0,1,3341,118
SolomonIslands3342,SLB,0,1,3342,118
SolomonIslands3343,SLB,0,1,3343,118
SolomonIslands3344,SLB,0,1,3344,118
SolomonIslands3345,SLB,0,1,3345,118
SolomonIslands11867,SLB,0,1,11867,118
SolomonIslands11973,SLB,0,1,11973,118
SolomonIslands11974,SLB,0,1,11974,118
SolomonIslands11975,SLB,0,1,11975,118
SolomonIslands11976,SLB,0,1,11976,118
SolomonIslands11977,SLB,0,1,11977,118
SolomonIslands11978,SLB,0,1,11978,118
SolomonIslands11979,SLB,0,1,11979,118
SolomonIslands11980,SLB,0,1,11980,118
SolomonIslands11981,SLB,0,1,11981,118
Togo1132,TGO,0,0,1132,127
Togo1129,TGO,0,0,1129,127
Togo1130,TGO,0,0,1130,127
Togo1131,TGO,0,0,1131,127
FrenchPolynesia5933,PYF,0,1,5933,110
FrenchPolynesia5957,PYF,0,1,5957,110
FrenchPolynesia5959,PYF,0,1,5959,110
FrenchPolynesia5960,PYF,0,1,5960,110
FrenchPolynesia5962,PYF,0,1,5962,110
FrenchPolynesia5963,PYF,0,1,5963,110
FrenchPolynesia5965,PYF,0,1,5965,110
FrenchPolynesia5966,PYF,0,1,5966,110
FrenchPolynesia5968,PYF,0,1,5968,110
FrenchPolynesia5969,PYF,0,1,5969,110
FrenchPolynesia5970,PYF,0,1,5970,110
FrenchPolynesia5972,PYF,0,1,5972,110
FrenchPolynesia5975,PYF,0,1,5975,110
FrenchPolynesia5979,PYF,0,1,5979,110
FrenchPolynesia5985,PYF,0,1,5985,110
FrenchPolynesia5986,PYF,0,1,5986,110
FrenchPolynesia5988,PYF,0,1,5988,110
FrenchPolynesia5991,PYF,0,1,5991,110
FrenchPolynesia6000,PYF,0,1,6000,110
FrenchPolynesia6001,PYF,0,1,6001,110
FrenchPolynesia6010,PYF,0,1,6010,110
FrenchPolynesia6014,PYF,0,1,6014,110
FrenchPolynesia6016,PYF,0,1,6016,110
FrenchPolynesia6032,PYF,0,1,6032,110
FrenchPolynesia6036,PYF,0,1,6036,110
FrenchPolynesia6041,PYF,0,1,6041,110
FrenchPolynesia6074,PYF,0,1,6074,110
FrenchPolynesia6085,PYF,0,1,6085,110
FrenchPolynesia6092,PYF,0,1,6092,110
FrenchPolynesia6096,PYF,0,1,6096,110
FrenchPolynesia6100,PYF,0,1,6100,110
FrenchPolynesia6105,PYF,0,1,6105,110
FrenchPolynesia6116,PYF,0,1,6116,110
FrenchPolynesia6117,PYF,0,1,6117,110
FrenchPolynesia6303,PYF,0,1,6303,110
FrenchPolynesia5755,PYF,0,1,5755,110
FrenchPolynesia5756,PYF,0,1,5756,110
FrenchPolynesia5757,PYF,0,1,5757,110
FrenchPolynesia5758,PYF,0,1,5758,110
FrenchPolynesia5759,PYF,0,1,5759,110
FrenchPolynesia5761,PYF,0,1,5761,110
FrenchPolynesia5763,PYF,0,1,5763,110
FrenchPolynesia5764,PYF,0,1,5764,110
FrenchPolynesia5765,PYF,0,1,5765,110
FrenchPolynesia5767,PYF,0,1,5767,110
FrenchPolynesia5768,PYF,0,1,5768,110
FrenchPolynesia5779,PYF,0,1,5779,110
FrenchPolynesia5785,PYF,0,1,5785,110
FrenchPolynesia5787,PYF,0,1,5787,110
