name,iso3,continent,patterns_area,patterns_gdp_2000,patterns_pop_2000,patterns_gdp_2100,patterns_pop_2100,scenario,source,source_id
W. Sahara,ESH,Africa,1.0675138235092163,0.8540593385696411,0.8511256575584412,0.8179891109466553,0.838234007358551,ssp3,GFDL-CM4,10
Saudi Arabia,SAU,Eurasia,1.3739638328552246,1.2190704345703125,1.2214967012405396,1.259447455406189,1.2556498050689697,ssp3,GFDL-CM4,10
Sudan,SDN,Africa,1.117164134979248,1.009708046913147,1.013999104499817,1.0519384145736694,1.0516037940979004,ssp3,GFDL-CM4,10
S. Sudan,SSD,Africa,0.9076362252235413,0.8939422369003296,0.8724124431610107,0.9133005738258362,0.9137921333312988,ssp3,GFDL-CM4,10
Senegal,SEN,Africa,1.085243582725525,0.9655922055244446,1.003704309463501,0.9929398894309998,1.0024532079696655,ssp3,GFDL-CM4,10
Solomon Is.,SLB,Australia,0.6857787370681763,0.6868827939033508,0.6868749260902405,0.6868738532066345,0.6868599653244019,ssp3,GFDL-CM4,10
Sierra Leone,SLE,Africa,0.9171802401542664,0.8289136290550232,0.8628211617469788,0.885046124458313,0.9007055163383484,ssp3,GFDL-CM4,10
El Salvador,SLV,South America,1.0739529132843018,1.021817922592163,1.0221226215362549,1.0330697298049927,1.0372604131698608,ssp3,GFDL-CM4,10
Somalia,SOM,Africa,0.8638027310371399,0.7871893048286438,0.8348855376243591,0.80301833152771,0.8226711750030518,ssp3,GFDL-CM4,10
Serbia,SRB,Eurasia,1.3693575859069824,1.3672195672988892,1.3682098388671875,1.368046522140503,1.367812156677246,ssp3,GFDL-CM4,10
Suriname,SUR,South America,0.9953449368476868,0.8908007144927979,0.8883510231971741,0.8888928890228271,0.8882402181625366,ssp3,GFDL-CM4,10
Slovakia,SVK,Eurasia,1.2977176904678345,1.2735751867294312,1.2854970693588257,1.2805707454681396,1.2833201885223389,ssp3,GFDL-CM4,10
Slovenia,SVN,Eurasia,1.3024601936340332,1.285886526107788,1.2916450500488281,1.289469599723816,1.2931119203567505,ssp3,GFDL-CM4,10
Sweden,SWE,Eurasia,1.402711033821106,1.2273927927017212,1.2364917993545532,1.2394530773162842,1.2430607080459595,ssp3,GFDL-CM4,10
Swaziland,SWZ,Africa,1.049418330192566,1.046716570854187,1.0378620624542236,1.043643832206726,1.042197585105896,ssp3,GFDL-CM4,10
Syria,SYR,Eurasia,1.3943942785263062,1.339133381843567,1.3471601009368896,1.342633605003357,1.3456460237503052,ssp3,GFDL-CM4,10
Chad,TCD,Africa,1.1380856037139893,1.0453397035598755,1.0548278093338013,1.0554112195968628,1.0605100393295288,ssp3,GFDL-CM4,10
Togo,TGO,Africa,1.033362627029419,1.012113094329834,1.0133073329925537,1.0140389204025269,1.015356183052063,ssp3,GFDL-CM4,10
Thailand,THA,Eurasia,0.9131624698638916,0.9120149612426758,0.9170465469360352,0.9088380932807922,0.9051190614700317,ssp3,GFDL-CM4,10
Tajikistan,TJK,Eurasia,1.5080788135528564,1.3392006158828735,1.3495312929153442,1.3823319673538208,1.3888143301010132,ssp3,GFDL-CM4,10
Turkmenistan,TKM,Eurasia,1.3371819257736206,1.3001397848129272,1.3217556476593018,1.3258930444717407,1.329721450805664,ssp3,GFDL-CM4,10
East Timor,TLS,Eurasia,0.7730841040611267,0.7772359251976013,0.7772358655929565,0.7742552757263184,0.77254486083984375,ssp3,GFDL-CM4,10
Trinidad and Tobago,TTO,South America,0.7740556001663208,0.7740556597709656,0.7740556001663208,0.7740556597709656,0.7740556597709656,ssp3,GFDL-CM4,10
Tunisia,TUN,Africa,1.200066089630127,1.1650810241699219,1.1689231395721436,1.1519718170166016,1.159911036491394,ssp3,GFDL-CM4,10
Turkey,TUR,Eurasia,1.3574885129928589,1.3094863891601562,1.3181333541870117,1.3017632961273193,1.3084959983825684,ssp3,GFDL-CM4,10
Taiwan,TWN,Eurasia,0.8022342920303345,0.7957876324653625,0.7957638502120972,0.8001465797424316,0.800864577293396,ssp3,GFDL-CM4,10
Tanzania,TZA,Africa,0.9830918908119202,0.9054977893829346,0.9398077726364136,0.9539220333099365,0.9601681232452393,ssp3,GFDL-CM4,10
Uganda,UGA,Africa,0.906436026096344,0.9436845183372498,0.9451118111610413,0.9195674657821655,0.9189536571502686,ssp3,GFDL-CM4,10
Ukraine,UKR,Eurasia,1.2762389183044434,1.2741109132766724,1.2737871408462524,1.2729676961898804,1.2718307971954346,ssp3,GFDL-CM4,10
Uruguay,URY,South America,0.8954900503158569,0.870937168598175,0.8782328963279724,0.8797398209571838,0.8829947710037231,ssp3,GFDL-CM4,10
United States,USA,North America,1.4643359184265137,1.3260573148727417,1.311031699180603,1.3098490238189697,1.3314425945281982,ssp3,GFDL-CM4,10
Uzbekistan,UZB,Eurasia,1.321556806564331,1.3060272932052612,1.313816785812378,1.3154692649841309,1.324338436126709,ssp3,GFDL-CM4,10
Venezuela,VEN,South America,1.1483683586120605,0.989133894443512,0.9981988072395325,0.9959339499473572,0.9961044788360596,ssp3,GFDL-CM4,10
Vietnam,VNM,Eurasia,0.8767971992492676,0.9228683710098267,0.907342255115509,0.8910583853721619,0.8804671764373779,ssp3,GFDL-CM4,10
Vanuatu,VUT,Australia,0.6802427172660828,0.6719136238098145,0.6719135642051697,0.6735820770263672,0.6737856268882751,ssp3,GFDL-CM4,10
West Bank,PSE,Eurasia,1.2431268692016602,1.2613279819488525,1.260371446609497,1.2635008096694946,1.2624683380126953,ssp3,GFDL-CM4,10
Yemen,YEM,Eurasia,1.0258734226226807,0.9069640040397644,0.8960846662521362,0.9080018401145935,0.9082231521606445,ssp3,GFDL-CM4,10
South Africa,ZAF,Africa,1.1609728336334229,1.1118179559707642,1.0997315645217896,1.0753896236419678,1.079471468925476,ssp3,GFDL-CM4,10
Zambia,ZMB,Africa,1.2328453063964844,1.2989675998687744,1.2933180332183838,1.290932059288025,1.2827469110488892,ssp3,GFDL-CM4,10
Zimbabwe,ZWE,Africa,1.2534242868423462,1.2396997213363647,1.2413427829742432,1.2490769624710083,1.2457634210586548,ssp3,GFDL-CM4,10
Aruba,ABW,South America,0.7502536177635193,0.7502536177635193,0.7502536773681641,0.7502536773681641,0.7502536773681641,ssp3,GFDL-CM4,10
Anguilla,AIA,South America,0.7638130784034729,0.7638130784034729,0.7638130784034729,0.7638131380081177,0.7638130784034729,ssp3,GFDL-CM4,10
Aland,ALA,Eurasia,1.3057279586791992,1.3057279586791992,1.3057279586791992,1.3057278394699097,1.3057279586791992,ssp3,GFDL-CM4,10
Andorra,AND,Eurasia,1.228136420249939,1.228136420249939,1.228136420249939,1.228136420249939,1.228136420249939,ssp3,GFDL-CM4,10
American Samoa,ASM,Australia,0.6062688827514648,0.6062688827514648,0.6062688231468201,0.6062688827514648,0.6062688827514648,ssp3,GFDL-CM4,10
Ashmore and Cartier Is.,Ashm,Australia,0.7527679800987244,0.7527679204940796,0.7527679800987244,0.7527679800987244,0.7527679800987244,ssp3,GFDL-CM4,10
Antigua and Barb.,ATG,South America,0.760121762752533,0.760121762752533,0.760121762752533,0.760121762752533,0.7601218223571777,ssp3,GFDL-CM4,10
Bahrain,BHR,Eurasia,1.1721500158309937,1.172149896621704,1.1721500158309937,1.1721500158309937,1.1721500158309937,ssp3,GFDL-CM4,10
St. Barthelemy,BLM,Eurasia,0.7563923001289368,0.756392240524292,0.7563923001289368,0.7563923001289368,0.7563923001289368,ssp3,GFDL-CM4,10
Bermuda,BMU,South America,0.8738645315170288,0.8738645315170288,0.8738645911216736,0.8738645315170288,0.873864471912384,ssp3,GFDL-CM4,10
Barbados,BRB,South America,0.7424699068069458,0.7424699068069458,0.7424699068069458,0.7424699068069458,0.7424699068069458,ssp3,GFDL-CM4,10
Cook Is.,COK,Australia,0.5722022652626038,0.5722022652626038,0.5722022652626038,0.5722023248672485,0.5722022652626038,ssp3,GFDL-CM4,10
Comoros,COM,Africa,0.7122048139572144,0.7122047543525696,0.7122047543525696,0.7122048139572144,0.7122048139572144,ssp3,GFDL-CM4,10
Cape Verde,CPV,Africa,0.7725193500518799,0.7725193500518799,0.7725194096565247,0.7725193500518799,0.7725194096565247,ssp3,GFDL-CM4,10
Curacao,CUW,South America,0.7473719120025635,0.747372031211853,0.7473719120025635,0.7473719716072083,0.7473719716072083,ssp3,GFDL-CM4,10
Cayman Is.,CYM,South America,0.8130365014076233,0.8130364418029785,0.8130363821983337,0.8130364418029785,0.8130364418029785,ssp3,GFDL-CM4,10
Dominica,DMA,South America,0.7542682886123657,0.7542682886123657,0.754268229007721,0.7542682886123657,0.7542682886123657,ssp3,GFDL-CM4,10
Faroe Is.,FRO,Eurasia,0.8419874310493469,0.8639892339706421,0.8639568090438843,0.8634306788444519,0.863754391670227,ssp3,GFDL-CM4,10
Micronesia,FSM,Australia,0.6939796209335327,0.6939795613288879,0.6939796209335327,0.6939795613288879,0.6939795613288879,ssp3,GFDL-CM4,10
Gaza,Gaza,Eurasia,1.0967408418655396,1.096740961074829,1.0967408418655396,1.0967408418655396,1.0967408418655396,ssp3,GFDL-CM4,10
Guernsey,GGY,Eurasia,0.787004828453064,0.787004828453064,0.787004828453064,0.787004828453064,0.787004828453064,ssp3,GFDL-CM4,10
Grenada,GRD,South America,0.733564555644989,0.733564555644989,0.7335646152496338,0.7335644960403442,0.733564555644989,ssp3,GFDL-CM4,10
Guam,GUM,Australia,0.7386124730110168,0.7386124730110168,0.7386124730110168,0.7386124730110168,0.7386124730110168,ssp3,GFDL-CM4,10
Hong Kong,HKG,Eurasia,0.8776745200157166,0.8776744604110718,0.877674400806427,0.8776744604110718,0.8776744604110718,ssp3,GFDL-CM4,10
Heard I. and McDonald Is.,HMD,NA,0.5189043283462524,0.5189043283462524,0.5189043283462524,0.5189043283462524,0.5189043283462524,ssp3,GFDL-CM4,10
Isle of Man,IMN,Eurasia,0.8318266868591309,0.8318266868591309,0.8318267464637756,0.8318266868591309,0.8318266272544861,ssp3,GFDL-CM4,10
Indian Ocean Ter.,IOA,Australia,0.723888635635376,0.7226107120513916,0.7226107120513916,0.7227208614349365,0.7226606011390686,ssp3,GFDL-CM4,10
Br. Indian Ocean Ter.,IOT,Eurasia,0.731812596321106,0.731812596321106,0.7318125367164612,0.731812596321106,0.7318126559257507,ssp3,GFDL-CM4,10
Jersey,JEY,Eurasia,0.8465020060539246,0.8465020060539246,0.8465019464492798,0.8465020656585693,0.8465019464492798,ssp3,GFDL-CM4,10
NA,KAS,Eurasia,1.357338547706604,NA,NA,1.3527500629425049,1.3484636545181274,ssp3,GFDL-CM4,10
Kiribati,KIR,Australia,0.704348087310791,0.7043480277061462,0.704348087310791,0.704348087310791,0.704348087310791,ssp3,GFDL-CM4,10
St. Kitts and Nevis,KNA,South America,0.7563923001289368,0.7563923597335815,0.756392240524292,0.7563923001289368,0.756392240524292,ssp3,GFDL-CM4,10
Saint Lucia,LCA,South America,0.744982898235321,0.7449829578399658,0.7449829578399658,0.7449829578399658,0.7449829578399658,ssp3,GFDL-CM4,10
Liechtenstein,LIE,Eurasia,1.1852853298187256,1.1852853298187256,1.1852853298187256,1.1852853298187256,1.1852853298187256,ssp3,GFDL-CM4,10
Macau,MAC,Eurasia,0.9305575489997864,0.9305575489997864,0.9305575489997864,0.9305575489997864,0.9305575489997864,ssp3,GFDL-CM4,10
St. Martin,MAF,Eurasia,0.7638130784034729,0.7638131380081177,0.7638131380081177,0.7638130784034729,0.7638131380081177,ssp3,GFDL-CM4,10
Monaco,MCO,Eurasia,1.1352782249450684,1.1352782249450684,1.1352782249450684,1.1352782249450684,1.1352782249450684,ssp3,GFDL-CM4,10
Maldives,MDV,Eurasia,0.7721179127693176,0.7721180319786072,0.7721179127693176,0.7721180319786072,0.7721179723739624,ssp3,GFDL-CM4,10
Marshall Is.,MHL,Australia,0.6893723011016846,0.6893723011016846,0.6893722414970398,0.6893723011016846,0.6893723011016846,ssp3,GFDL-CM4,10
Malta,MLT,Eurasia,0.9814724326133728,0.9814724326133728,0.9814724326133728,0.981472373008728,0.9814724326133728,ssp3,GFDL-CM4,10
N. Mariana Is.,MNP,Australia,0.7527118921279907,0.7527118921279907,0.7527118921279907,0.7527118921279907,0.7527119517326355,ssp3,GFDL-CM4,10
Montserrat,MSR,South America,0.7508150339126587,0.7508149743080139,0.7508150339126587,0.7508150339126587,0.7508150339126587,ssp3,GFDL-CM4,10
Mauritius,MUS,Africa,0.6025213003158569,0.6025213003158569,0.6025213003158569,0.6025213003158569,0.6025213003158569,ssp3,GFDL-CM4,10
Norfolk Island,NFK,Australia,0.6868216395378113,0.6868216395378113,0.6868216395378113,0.6868216395378113,0.6868216395378113,ssp3,GFDL-CM4,10
Niue,NIU,Australia,0.5908074378967285,0.5908074378967285,0.5908073782920837,0.5908074378967285,0.5908073782920837,ssp3,GFDL-CM4,10
Nauru,NRU,Australia,0.6638023257255554,0.6638023257255554,0.6638023257255554,0.6638023257255554,0.6638023257255554,ssp3,GFDL-CM4,10
Pitcairn Is.,PCN,Australia,0.4451000988483429,0.4451000988483429,0.4451000690460205,0.4451000690460205,0.4451000690460205,ssp3,GFDL-CM4,10
Palau,PLW,Australia,0.7080252170562744,0.7080252170562744,0.7080251574516296,0.7080251574516296,0.7080252170562744,ssp3,GFDL-CM4,10
Fr. Polynesia,PYF,Australia,0.6251332759857178,0.6251333355903625,0.6251332759857178,0.6251333355903625,0.6251333355903625,ssp3,GFDL-CM4,10
Singapore,SGP,Eurasia,0.7634965777397156,0.7634965777397156,0.7634965181350708,0.7634965181350708,0.7634965777397156,ssp3,GFDL-CM4,10
S. Geo. and S. Sandw. Is.,SGS,Eurasia,0.5838249325752258,0.5838249921798706,0.5838249921798706,0.5838249921798706,0.5838249325752258,ssp3,GFDL-CM4,10
Saint Helena,SHN,Africa,0.6640253067016602,0.6640253067016602,0.6640253067016602,0.6640253067016602,0.6640253067016602,ssp3,GFDL-CM4,10
San Marino,SMR,Eurasia,1.2669728994369507,1.265260934829712,1.2651426792144775,1.2644790410995483,1.2645354270935059,ssp3,GFDL-CM4,10
St. Pierre and Miquelon,SPM,North America,1.316238522529602,1.3162384033203125,1.316238522529602,1.316238522529602,1.316238522529602,ssp3,GFDL-CM4,10
Sao Tome and Principe,STP,Africa,0.7953764200210571,0.7953764200210571,0.7953764200210571,0.7953764200210571,0.7953764200210571,ssp3,GFDL-CM4,10
Sint Maarten,SXM,Eurasia,0.7638130187988281,0.7638130784034729,0.7638130784034729,0.7638130784034729,0.7638130784034729,ssp3,GFDL-CM4,10
Seychelles,SYC,Africa,0.7348290085792542,0.7348290085792542,0.7348290085792542,0.7348290681838989,0.7348290085792542,ssp3,GFDL-CM4,10
Turks and Caicos Is.,TCA,South America,0.792905867099762,0.792905867099762,0.7929059267044067,0.7929058074951172,0.792905867099762,ssp3,GFDL-CM4,10
Tonga,TON,Australia,0.6100216507911682,0.6100215911865234,0.6100215911865234,0.6100216507911682,0.6100216507911682,ssp3,GFDL-CM4,10
Vatican,VAT,Eurasia,1.04644775390625,1.04644775390625,1.04644775390625,1.04644775390625,1.0464478731155396,ssp3,GFDL-CM4,10
St. Vin. and Gren.,VCT,South America,0.7451229095458984,0.7451229095458984,0.7451229691505432,0.7451229095458984,0.7451229691505432,ssp3,GFDL-CM4,10
British Virgin Is.,VGB,South America,0.7692083120346069,0.7692082524299622,0.7692083120346069,0.7692083716392517,0.7692083120346069,ssp3,GFDL-CM4,10
U.S. Virgin Is.,VIR,South America,0.7624151110649109,0.7624150514602661,0.7624151110649109,0.7624151110649109,0.7624151110649109,ssp3,GFDL-CM4,10
Wallis and Futuna,WLF,Australia,0.6073483824729919,0.6073483824729919,0.6073484420776367,0.6073484420776367,0.6073484420776367,ssp3,GFDL-CM4,10
Samoa,WSM,Australia,0.625267505645752,0.625267505645752,0.6252675652503967,0.6252675652503967,0.625267505645752,ssp3,GFDL-CM4,10
Tuvalu,TUV,Australia,0.6585428714752197,0.658542811870575,0.6585428714752197,0.6585428714752197,0.6585428714752197,ssp3,GFDL-CM4,10
French Guiana,GUF,NA,0.9407011866569519,0.7847045063972473,0.789703905582428,0.8015742301940918,0.7927259802818298,ssp3,GFDL-CM4,10
Afghanistan,AFG,Eurasia,1.4055674076080322,1.4711216688156128,1.4534156322479248,1.4722920656204224,1.4657777547836304,ssp3,GFDL-ESM4,11
Angola,AGO,Africa,1.2083603143692017,1.0775818824768066,1.1193329095840454,1.1122119426727295,1.1071816682815552,ssp3,GFDL-ESM4,11
Albania,ALB,Eurasia,1.2617846727371216,1.259219765663147,1.27689790725708,1.2630122900009155,1.2546969652175903,ssp3,GFDL-ESM4,11
United Arab Emirates,ARE,Eurasia,1.2140371799468994,1.1381736993789673,1.1370097398757935,1.1035388708114624,1.1097501516342163,ssp3,GFDL-ESM4,11
Argentina,ARG,South America,0.8125352263450623,0.7396677732467651,0.7478011250495911,0.7490617036819458,0.7509418725967407,ssp3,GFDL-ESM4,11
Armenia,ARM,Eurasia,1.1518512964248657,1.1911351680755615,1.189206838607788,1.1878876686096191,1.18714439868927,ssp3,GFDL-ESM4,11
Fr. S. and Antarctic Lands,ATF,NA,0.5277463793754578,0.5918005704879761,0.5918005704879761,0.5918005704879761,0.5918005704879761,ssp3,GFDL-ESM4,11
Australia,AUS,Australia,1.1444116830825806,1.030275583267212,1.002539038658142,1.0126045942306519,0.9747987389564514,ssp3,GFDL-ESM4,11
Austria,AUT,Eurasia,1.1999610662460327,1.200976014137268,1.2008342742919922,1.1987123489379883,1.2005265951156616,ssp3,GFDL-ESM4,11
Azerbaijan,AZE,Eurasia,1.0628200769424438,1.039900779724121,1.062095284461975,1.0372295379638672,1.0386399030685425,ssp3,GFDL-ESM4,11
Burundi,BDI,Africa,1.0709798336029053,1.0498732328414917,1.0509766340255737,1.0463939905166626,1.0456799268722534,ssp3,GFDL-ESM4,11
Belgium,BEL,Eurasia,0.9622519016265869,0.9569170475006104,0.9568885564804077,0.9561737179756165,0.9536126852035522,ssp3,GFDL-ESM4,11
Benin,BEN,Africa,1.1802576780319214,1.0394377708435059,1.0415294170379639,0.9995929598808289,1.0145059823989868,ssp3,GFDL-ESM4,11
Burkina Faso,BFA,Africa,1.2664495706558228,1.2669544219970703,1.2667373418807983,1.2653142213821411,1.261939287185669,ssp3,GFDL-ESM4,11
Bangladesh,BGD,Eurasia,1.0520527362823486,1.0880815982818604,1.0880119800567627,1.0560003519058228,1.0571447610855103,ssp3,GFDL-ESM4,11
Bulgaria,BGR,Eurasia,1.3015810251235962,1.308329463005066,1.3085088729858398,1.3075815439224243,1.3010069131851196,ssp3,GFDL-ESM4,11
Bahamas,BHS,South America,0.8233628273010254,0.8232789039611816,0.8232789635658264,0.8232697248458862,0.8232749104499817,ssp3,GFDL-ESM4,11
Bosnia and Herz.,BIH,Eurasia,1.3360729217529297,1.3212497234344482,1.3240869045257568,1.3213497400283813,1.3207223415374756,ssp3,GFDL-ESM4,11
Belarus,BLR,Eurasia,1.3189784288406372,1.3122148513793945,1.314461588859558,1.3141989707946777,1.315156102180481,ssp3,GFDL-ESM4,11
Belize,BLZ,South America,0.9962425827980042,0.8741115927696228,0.8849653005599976,0.9639243483543396,0.9971481561660767,ssp3,GFDL-ESM4,11
Bolivia,BOL,South America,1.575161337852478,1.4631943702697754,1.4598106145858765,1.4713153839111328,1.4480453729629517,ssp3,GFDL-ESM4,11
Brazil,BRA,South America,1.348088264465332,1.1471023559570312,1.1443642377853394,1.1393102407455444,1.1429896354675293,ssp3,GFDL-ESM4,11
Brunei,BRN,Eurasia,0.8492526412010193,0.8295921087265015,0.829786479473114,0.836564838886261,0.836784839630127,ssp3,GFDL-ESM4,11
Bhutan,BTN,Eurasia,1.0303705930709839,1.0509674549102783,1.0407158136367798,1.0280234813690186,1.0355122089385986,ssp3,GFDL-ESM4,11
Botswana,BWA,Africa,1.6299619674682617,1.6667340993881226,1.64462411403656,1.6486494541168213,1.6383439302444458,ssp3,GFDL-ESM4,11
Central African Rep.,CAF,Africa,1.1976072788238525,1.2176463603973389,1.2184443473815918,1.220644235610962,1.220018982887268,ssp3,GFDL-ESM4,11
Canada,CAN,North America,1.759389877319336,1.5389230251312256,1.7370721101760864,1.6199954748153687,1.8202192783355713,ssp3,GFDL-ESM4,11
Switzerland,CHE,Eurasia,1.1760178804397583,1.1624302864074707,1.1676623821258545,1.1616239547729492,1.1672463417053223,ssp3,GFDL-ESM4,11
Chile,CHL,South America,0.8753942251205444,0.9275016188621521,0.8998023867607117,0.9360180497169495,0.8874168992042542,ssp3,GFDL-ESM4,11
China,CHN,Eurasia,1.247738242149353,1.1433000564575195,1.1755751371383667,1.146515965461731,1.162676215171814,ssp3,GFDL-ESM4,11
Ivory Coast,CIV,Africa,1.1596369743347168,1.0649313926696777,1.0823365449905396,1.0734162330627441,1.0782859325408936,ssp3,GFDL-ESM4,11
Cameroon,CMR,Africa,1.1716488599777222,1.093593716621399,1.1129581928253174,1.1052790880203247,1.109729290008545,ssp3,GFDL-ESM4,11
Congo (Kinshasa),COD,Africa,1.177492380142212,1.109378695487976,1.1154109239578247,1.1026536226272583,1.1034280061721802,ssp3,GFDL-ESM4,11
Congo (Brazzaville),COG,Africa,1.1659125089645386,0.9949431419372559,1.0180929899215698,1.0536874532699585,1.0769459009170532,ssp3,GFDL-ESM4,11
Colombia,COL,South America,1.3194888830184937,1.158565878868103,1.1633317470550537,1.15797758102417,1.1571589708328247,ssp3,GFDL-ESM4,11
Costa Rica,CRI,South America,1.0604259967803955,1.048689603805542,1.046994924545288,1.049111008644104,1.0478389263153076,ssp3,GFDL-ESM4,11
Cuba,CUB,South America,0.8847861886024475,0.8741393089294434,0.8799301385879517,0.8731383085250854,0.8734353184700012,ssp3,GFDL-ESM4,11
N. Cyprus,CYN,Eurasia,1.0019618272781372,1.0019619464874268,1.0019618272781372,1.0019618272781372,1.0019618272781372,ssp3,GFDL-ESM4,11
Cyprus,CYP,Eurasia,0.9561335444450378,0.9561335444450378,0.9561336040496826,0.9561336040496826,0.9561336040496826,ssp3,GFDL-ESM4,11
Czech Rep.,CZE,Eurasia,1.1651057004928589,1.1636381149291992,1.1632829904556274,1.162409782409668,1.1628714799880981,ssp3,GFDL-ESM4,11
Germany,DEU,Eurasia,1.1440390348434448,1.1457014083862305,1.1432921886444092,1.1420472860336304,1.138588309288025,ssp3,GFDL-ESM4,11
Djibouti,DJI,Africa,0.9319165349006653,0.9108797311782837,0.9108796119689941,0.912158191204071,0.9182056784629822,ssp3,GFDL-ESM4,11
Denmark,DNK,Eurasia,1.0780109167099,1.0913900136947632,1.0842206478118896,1.0855046510696411,1.0740351676940918,ssp3,GFDL-ESM4,11
Dominican Rep.,DOM,South America,0.9276448488235474,0.9293188452720642,0.930271565914154,0.9305394887924194,0.932224452495575,ssp3,GFDL-ESM4,11
Algeria,DZA,Africa,1.3486661911010742,1.2520582675933838,1.255842685699463,1.246565818786621,1.2489004135131836,ssp3,GFDL-ESM4,11
Ecuador,ECU,South America,1.1379187107086182,1.0415364503860474,1.0518475770950317,1.0591171979904175,1.061232328414917,ssp3,GFDL-ESM4,11
Egypt,EGY,Africa,1.140344262123108,1.0586799383163452,1.0727856159210205,1.0644733905792236,1.0662786960601807,ssp3,GFDL-ESM4,11
Eritrea,ERI,Africa,0.9824185371398926,0.8568657636642456,0.9649215340614319,0.994073212146759,0.9896174073219299,ssp3,GFDL-ESM4,11
Spain,ESP,Eurasia,1.1445387601852417,1.148667335510254,1.129882574081421,1.1014513969421387,1.0749564170837402,ssp3,GFDL-ESM4,11
Estonia,EST,Eurasia,1.3772810697555542,1.3815637826919556,1.3793575763702393,1.381879210472107,1.3790053129196167,ssp3,GFDL-ESM4,11
Ethiopia,ETH,Africa,0.9038124084472656,0.8838993310928345,0.8996977210044861,0.9360700249671936,0.9475499987602234,ssp3,GFDL-ESM4,11
Finland,FIN,Eurasia,1.411582350730896,1.4265073537826538,1.4273545742034912,1.4306151866912842,1.428322196006775,ssp3,GFDL-ESM4,11
Fiji,FJI,Australia,0.696718692779541,0.6863948702812195,0.6932567954063416,0.6831905841827393,0.6852690577507019,ssp3,GFDL-ESM4,11
Falkland Is.,FLK,South America,0.5619878768920898,0.5386434197425842,0.5385842323303223,0.5385190844535828,0.5384820103645325,ssp3,GFDL-ESM4,11
France,FRA,Eurasia,1.04253089427948,1.026444911956787,1.03767728805542,1.0258444547653198,1.023074984550476,ssp3,GFDL-ESM4,11
Gabon,GAB,Africa,1.0121304988861084,0.9918709397315979,0.9706453680992126,0.9835284948348999,0.9573503732681274,ssp3,GFDL-ESM4,11
United Kingdom,GBR,Eurasia,0.7809539437294006,0.8156697750091553,0.8115536570549011,0.8124125599861145,0.8080195784568787,ssp3,GFDL-ESM4,11
Georgia,GEO,Eurasia,1.0679138898849487,1.0366407632827759,1.041373372077942,1.0344908237457275,1.0242609977722168,ssp3,GFDL-ESM4,11
Ghana,GHA,Africa,1.0903561115264893,1.0195419788360596,1.0374622344970703,1.0321255922317505,1.03500497341156,ssp3,GFDL-ESM4,11
Guinea,GIN,Africa,1.184809684753418,1.092384696006775,1.1076499223709106,1.0822352170944214,1.0860244035720825,ssp3,GFDL-ESM4,11
Gambia,GMB,Africa,1.1432220935821533,1.0016783475875854,1.1254236698150635,1.1193077564239502,1.1523188352584839,ssp3,GFDL-ESM4,11
Guinea Bissau,GNB,Africa,1.0760271549224854,0.9723217487335205,1.0677437782287598,1.0596790313720703,1.0878809690475464,ssp3,GFDL-ESM4,11
Eq. Guinea,GNQ,Africa,0.9796854853630066,0.8983792066574097,0.8999539017677307,0.9594688415527344,0.9407700300216675,ssp3,GFDL-ESM4,11
Greece,GRC,Eurasia,1.2034633159637451,1.2323684692382812,1.210412859916687,1.178939938545227,1.1281369924545288,ssp3,GFDL-ESM4,11
Greenland,GRL,Eurasia,1.3087072372436523,1.4996674060821533,1.4995274543762207,1.4985527992248535,1.4992238283157349,ssp3,GFDL-ESM4,11
Guatemala,GTM,South America,1.182110071182251,1.1751357316970825,1.1754285097122192,1.1810424327850342,1.1823740005493164,ssp3,GFDL-ESM4,11
Guyana,GUY,South America,1.0297307968139648,0.8782278299331665,0.9081275463104248,0.9042266011238098,0.9011846780776978,ssp3,GFDL-ESM4,11
Honduras,HND,South America,1.136116623878479,1.0976543426513672,1.1117939949035645,1.1564985513687134,1.1588367223739624,ssp3,GFDL-ESM4,11
Croatia,HRV,Eurasia,1.325923204421997,1.3279656171798706,1.3266781568527222,1.3181705474853516,1.3086462020874023,ssp3,GFDL-ESM4,11
Haiti,HTI,South America,0.9333347082138062,0.916843056678772,0.9443182945251465,0.9723947048187256,0.9702042937278748,ssp3,GFDL-ESM4,11
Hungary,HUN,Eurasia,1.2833364009857178,1.2764583826065063,1.2802876234054565,1.2778176069259644,1.282094955444336,ssp3,GFDL-ESM4,11
Indonesia,IDN,Eurasia,0.833926260471344,0.8129976987838745,0.8203655481338501,0.823130190372467,0.8238514065742493,ssp3,GFDL-ESM4,11
India,IND,Eurasia,1.188523769378662,1.19181227684021,1.176559329032898,1.1440763473510742,1.1391289234161377,ssp3,GFDL-ESM4,11
Ireland,IRL,Eurasia,0.628197431564331,0.6367663145065308,0.628259003162384,0.6383245587348938,0.6288014650344849,ssp3,GFDL-ESM4,11
Iran,IRN,Eurasia,1.2567626237869263,1.2398900985717773,1.235913634300232,1.2106916904449463,1.2121204137802124,ssp3,GFDL-ESM4,11
Iraq,IRQ,Eurasia,1.3307408094406128,1.3331878185272217,1.334364891052246,1.3360650539398193,1.337613821029663,ssp3,GFDL-ESM4,11
Iceland,ISL,Eurasia,0.781599223613739,0.6618528366088867,0.7335282564163208,0.7189795970916748,0.7933554649353027,ssp3,GFDL-ESM4,11
